日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260313,消费,1.1,观察,603199,九华旅游,消费|白酒|食品饮料|家电
20260313,消费,1.1,观察,603402,陕西旅游,消费|白酒|食品饮料|家电
20260313,一带一路,1.1,观察,002640,跨境通,一带一路|出海|外贸|跨境
20260313,机器人,1.1,观察,300024,机器人,机器人|人形机器人|工业机器人|减速器
20260313,医药,-1.6000000000000005,观察,000590,古汉医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,000788,北大医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,000908,景峰医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,000963,华东医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002019,亿帆医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002107,沃华医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002589,瑞康医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002742,冀衡医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002788,鹭燕医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,002826,易明医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,300149,睿智医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,300233,金城医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,300254,仟源医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,300347,泰格医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,300404,博济医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301015,百洋医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301075,多瑞医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301096,百诚医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301207,华兰疫苗,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301230,泓博医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301331,恩威医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,301520,万邦医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600056,中国医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600196,复星医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600216,浙江医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600276,恒瑞医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600713,南京医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600721,百花医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600789,鲁抗医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,600833,第一医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,601089,福元医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,601607,上海医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,605507,国邦医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688073,毕得医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688131,皓元医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688166,博瑞医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688176,亚虹医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688192,迪哲医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,688247,宣泰医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,920017,星昊医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,920230,欧康医药,医药|创新药|医疗器械|生物制药
20260313,医药,-1.6000000000000005,观察,920946,森萱医药,医药|创新药|医疗器械|生物制药
20260313,农业,-3.9000000000000004,观察,000816,智慧农业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,000860,顺鑫农业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,001313,粤海饲料,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,002041,登海种业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,002321,华英农业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,300189,神农种业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,600313,农发种业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,600354,敦煌种业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,601288,农业银行,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,920087,秋乐种业,农业|种业|养殖|猪肉
20260313,农业,-3.9000000000000004,观察,920403,康农种业,农业|种业|养殖|猪肉
